Unnamed: 0,energy_100g,fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,g_sum,other_carbs,reconstructed_energy,boxcox_carbohydrates_100g,transformed_carbohydrates_100g,boxcox_fat_100g,transformed_fat_100g,boxcox_proteins_100g,transformed_proteins_100g,boxcox_sugars_100g,transformed_sugars_100g,boxcox_other_carbs,transformed_other_carbs,boxcox_salt_100g,transformed_salt_100g,boxcox_energy_100g,transformed_energy_100g,boxcox_reconstructed_energy,transformed_reconstructed_energy,boxcox_g_sum,transformed_g_sum,cluster,product,category,certainty,alternative_cluster,alternative_category,anomaly
133490,84.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0,102.0,-0.9587020080609132,-1.092054001189991,-2.174981237325089,-1.172781757941142,-1.1343184943478664,-0.1378831366889247,-2.5559505131365374,-1.354063575545146,-1.4466191120431364,-0.705554984213441,-4.552555808837864,-1.2322116542642032,-0.658652929450069,-1.488828654416513,-0.6276280345628621,-1.4465920684994025,-0.5558155975327089,-1.3295633097310482,18,Basil,tomato sauce,1.0,6,strange cluster 6,0
3189,176.0,0.0,9.17,3.33,1.67,0.0203199999999999,11.0,5.84,184.28,-0.5495511616723322,-0.7930522283207541,-2.174981237325089,-1.172781757941142,-1.559588765857853,-0.7006047103316367,-1.4110697226637512,-0.4294980774139788,-0.9173909260340148,-0.2466503058687296,-4.457971871532733,-1.1388514509502767,-0.5031108871005198,-1.3112129098607013,-0.4903586313006973,-1.290704104277384,-0.3363809452526468,-1.2188450334299354,18,Pumpkin,tomato sauce,1.0,1,beans & peas,0
278969,343.0,0.4,19.3,14.5,0.1,0.0,20.0,4.800000000000001,344.6,-0.0250315402773892,-0.4097405522333451,-2.0117440678738916,-1.021955212019276,-2.0178675497034906,-1.3070034541164564,-0.2286255163323715,0.5254023154798707,-1.0340200692320378,-0.3477818420563837,-4.552555808837864,-1.2322116542642032,-0.2458739534823727,-1.017470274096902,-0.2446870816495802,-1.0117108484442614,0.1009744701171686,-0.9981723310214704,19,Watermelon,sweet drinks,1.0,2,ice cream,0
308291,113.0,0.0,6.5,6.5,0.0,0.0,6.0,0.0,110.5,-0.6958724166761235,-0.8999817753099703,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,-0.9160469167338136,-0.0297350532113468,-1.9763648948769852,-1.1649084814431685,-4.552555808837864,-1.2322116542642032,-0.6082744326267848,-1.43130070835315,-0.6129995224143853,-1.4299794153936856,-0.5558155975327089,-1.3295633097310482,19,Orange,sweet drinks,0.9998,12,strange cluster 12,0
117154,2272.0,32.14,42.86,17.86,14.29,2.1869400000000003,91.0,25.0,2160.73,1.1045182790732488,0.4157188144306786,0.5419501857308098,1.3375863366772376,-0.2030902148913817,1.0943267729662394,-0.0376805537584907,0.6796027579249339,0.2729658288150926,0.7855325939477004,-2.114463264838806,1.1743366676945948,1.9154362851944655,1.45056165771988,1.8055744878000335,1.3166383290758734,4.436080381066987,1.1891551902058597,0,Sesame,nuts and seeds,0.9984,6,strange cluster 6,0
350698,184.0,0.0,9.1,9.1,0.7,0.0,10.0,0.0,166.6,-0.5533282724614599,-0.7958124885823205,-2.174981237325089,-1.172781757941142,-1.814723079441442,-1.0382008040351642,-0.6381690138981059,0.1946693771825327,-1.9763648948769852,-1.1649084814431685,-4.552555808837864,-1.2322116542642032,-0.4901282546432061,-1.2963878510189373,-0.5190920859567701,-1.3233348263826317,-0.3818931076096162,-1.241808718128507,19,Orange,sweet drinks,1.0,18,tomato sauce,0
257095,146.0,0.0,8.0,8.0,0.5,0.005,9.0,0.0,144.5,-0.6130725593095451,-0.8394727861084317,-2.174981237325089,-1.172781757941142,-1.8774760364376448,-1.1212360996514188,-0.7465358949226585,0.1071560918089426,-1.9763648948769852,-1.1649084814431685,-4.528423779055409,-1.2083918464716854,-0.5525126834749301,-1.3676255473244456,-0.5555665049166931,-1.3647564599201805,-0.4266522410404338,-1.2643924534260058,19,Cranberry,sweet drinks,1.0,18,tomato sauce,0
146558,1331.0,0.0,78.57,60.71,0.0,0.13716,79.0,17.859999999999992,1335.6899999999998,2.7044222519781056,1.584906483334494,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,1.1526561392152836,1.6408768457088916,-0.0581753555289963,0.4983932413859082,-4.041536322214062,-0.7278037756339685,0.9716967922958522,0.3728916582401721,0.9734584469431296,0.371658074751257,3.631083960664127,0.7829849925206838,12,Mango,strange cluster 12,0.9999,7,gummy bears & fruit snacks,0
131526,121.0,0.0,4.71,2.35,3.53,0.07366,8.0,2.36,140.08,-0.7972020605470151,-0.9740320758996712,-2.174981237325089,-1.172781757941142,-1.2063431665483837,-0.2331868519894752,-1.6326383529969728,-0.6084291179022023,-1.381370564525669,-0.6489766225491458,-4.245884075298975,-0.9295076623436676,-0.5946106229486491,-1.4156978032299357,-0.5629395529155459,-1.3731295526512477,-0.4706039319599483,-1.286568784322537,18,Broccoli,tomato sauce,1.0,8,yoghurt and milk,0
330040,170.0,0.0,10.0,10.0,0.0,0.03,10.0,0.0,170.0,-0.5049743150297714,-0.7604760860673727,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,-0.5574057835915779,0.2598909241596651,-1.9763648948769852,-1.1649084814431685,-4.415927503642515,-1.097351056208058,-0.5128992834471263,-1.3223904235338393,-0.5135364989243706,-1.3170257062731416,-0.3818931076096162,-1.241808718128507,19,Orange,sweet drinks,0.9999,12,strange cluster 12,0
352769,242.0,0.5,13.0,13.0,0.5,0.0,14.0,0.0,248.0,-0.3466647238414129,-0.6447856290016473,-1.9749907477833943,-0.9879961796552188,-1.8774760364376448,-1.1212360996514188,-0.3268906476398405,0.4460468482275148,-1.9763648948769852,-1.1649084814431685,-4.552555808837864,-1.2322116542642032,-0.3981797502641881,-1.191390502267589,-0.3897512777732659,-1.1764508537026506,-0.1957650001399752,-1.1478956418841706,19,Mango,sweet drinks,1.0,2,ice cream,0
161065,1941.0,21.43,67.86,39.29,3.57,1.72466,95.0,28.57,2007.22,2.234174825168292,1.2412561755216267,0.1589129879765218,0.9836707567201752,-1.2000030839734954,-0.224797595832683,0.717870947192026,1.289759601897826,0.414887273103544,0.9085956062043572,-2.327335740272679,0.9642183521255208,1.598197867509877,1.0883024453062458,1.6583015468395557,1.149389995465274,4.709206720446887,1.3269642244416198,3,Corn,cookies,1.0,6,strange cluster 6,0
24596,197.0,0.0,7.06,3.53,3.53,0.03048,11.0,3.53,180.03,-0.6647632550281036,-0.8772476307583061,-2.174981237325089,-1.172781757941142,-1.2063431665483837,-0.2331868519894752,-1.3713844216063522,-0.397449622722493,-1.1983268057153569,-0.4902556029955773,-4.413888742391145,-1.0953386726008665,-0.4691938327370409,-1.2724825269178628,-0.4972309172248405,-1.298508513976902,-0.3363809452526468,-1.2188450334299354,18,Brussels Sprouts,tomato sauce,0.9994,8,yoghurt and milk,0
168777,322.0,0.0,10.56,9.15,9.86,0.0889,21.0,1.41,347.14000000000004,-0.4751046338241984,-0.7386477366594794,-2.174981237325089,-1.172781757941142,-0.5091421376014164,0.6893560258875223,-0.6335090297057255,0.1984326166760806,-1.566584312250932,-0.8095792842588819,-4.192833250832197,-0.8771432133758498,-0.2768193996868624,-1.0528073340017103,-0.2409778630748388,-1.0074985293204826,0.1521656086793715,-0.9723432535963388,8,Strawberry,yoghurt and milk,1.0,6,strange cluster 6,0
212574,203.0,0.0,11.0,11.0,0.5,0.0,12.0,0.0,195.5,-0.4517448594771268,-0.7215767370385564,-2.174981237325089,-1.172781757941142,-1.8774760364376448,-1.1212360996514188,-0.4746243549422491,0.3267422972039887,-1.9763648948769852,-1.1649084814431685,-4.552555808837864,-1.2322116542642032,-0.4595976891442299,-1.2615245494903111,-0.4723183756056403,-1.270216955156643,-0.2901625495280113,-1.1955250105672597,19,Orange,sweet drinks,1.0,18,tomato sauce,0
49555,1046.0,0.0,65.0,50.0,0.0,0.0635,65.0,15.0,1105.0,2.107387533862204,1.1486017787082687,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,0.957397319336993,1.48319268368297,-0.2158385072579288,0.3616802698478953,-4.282910490485807,-0.9660550270264964,0.6541118666486484,0.0102367632905196,0.7186094233315277,0.0822425565756063,2.7219361279442165,0.3242640024868464,12,Strawberry,strange cluster 12,0.9999,7,gummy bears & fruit snacks,0
44020,339.0,1.22,15.45,8.13,1.63,0.8458200000000001,19.0,7.3199999999999985,335.49999999999994,-0.2200789042130608,-0.552278464900522,-1.7454433584285116,-0.7759008586068504,-1.5688335575532069,-0.71283750457878,-0.733105710514396,0.1180018368338817,-0.7711703971599997,-0.1198594686755515,-2.929267698087779,0.3700742345944909,-0.251741352520297,-1.0241703433063891,-0.2580171626672328,-1.0268489574720083,0.0502467396309663,-1.0237675905747858,18,Tomato,tomato sauce,0.9146,1,beans & peas,0
4744,121.0,0.0,4.65,2.33,1.16,0.07366,6.0,2.3200000000000003,98.77,-0.8006565396748395,-0.976556561410764,-2.174981237325089,-1.172781757941142,-1.684933847645357,-0.8664624868966325,-1.6377236301861884,-0.6125358090762595,-1.388371104734608,-0.6550469353891483,-4.245884075298975,-0.9295076623436676,-0.5946106229486491,-1.4156978032299357,-0.6332169178098059,-1.4529390009616694,-0.5558155975327089,-1.3295633097310482,5,Cauliflower,water and diet drinks,0.9989,18,tomato sauce,0
121040,1017.0,0.0,42.86,0.0,14.29,5.8420000000000005,63.0,42.86,971.55,1.1045182790732488,0.4157188144306786,-2.174981237325089,-1.172781757941142,-0.2030902148913817,1.0943267729662394,-2.5559505131365374,-1.354063575545146,0.8854802416745754,1.3166564778330836,-1.1934223203088656,2.0834611162187,0.6206536899742083,-0.0279696204739133,0.5651316052735236,-0.092052253787965,2.594966417511206,0.260199975517886,6,Kombu,strange cluster 6,0.9951,16,grains & flours,1
46190,611.0,0.97,33.01,0.0,3.88,0.13462,38.0,33.01,663.02,0.6426582659595739,0.0781979124031566,-1.819060637535771,-0.8439211505859601,-1.1522114907764305,-0.161559315773144,-2.5559505131365374,-1.354063575545146,0.5755412490182158,1.0479019830961025,-4.048945406437839,-0.7351170005769129,0.1234269284135564,-0.5957601685059334,0.1887057559255062,-0.5195346929979313,1.0811639249950586,-0.5036064738746319,6,Cassava,strange cluster 6,0.9686,1,beans & peas,1
250943,1088.0,0.0,60.0,59.0,0.6,0.0,61.0,1.0,1030.2,1.884375181514317,0.9856274397515594,-2.174981237325089,-1.172781757941142,-1.8455563634926675,-1.0789996919053946,1.1237849374018598,1.6175614775863725,-1.6627092212424257,-0.8929311759529039,-4.552555808837864,-1.2322116542642032,0.7021646672996492,0.0651089627080826,0.6331858939333211,-0.0147674090692036,2.46877577022476,0.1965290338151818,7,Orange,gummy bears & fruit snacks,1.0,6,strange cluster 6,0
124704,88.0,0.0,4.26,0.0,0.0,0.0,4.0,4.26,72.42,-0.8232176059892938,-0.993043876261472,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,-2.5559505131365374,-1.354063575545146,-1.1004528906989948,-0.4053871120944766,-4.552555808837864,-1.2322116542642032,-0.6516216596481261,-1.480799544073225,-0.6794617120221046,-1.5054562164102807,-0.6368325619341777,-1.3704413504437376,12,Bitter Melon,strange cluster 12,0.9543,18,tomato sauce,0
57002,184.0,0.0,11.68,11.07,0.19,0.0050799999999999,12.0,0.6099999999999994,201.79,-0.4158222192203887,-0.6953249689737592,-2.174981237325089,-1.172781757941142,-1.9843007893138151,-1.2625876049636375,-0.4690747531724492,0.3312239605941184,-1.7679615203450036,-0.9841976159151122,-4.528042445131555,-1.2080154462744022,-0.4901282546432061,-1.2963878510189373,-0.4622685196739202,-1.25880398515248,-0.2901625495280113,-1.1955250105672597,19,Peach,sweet drinks,1.0,18,tomato sauce,0
146579,2092.0,26.67,56.67,46.67,13.33,0.17018,97.0,10.0,2176.79,1.7348266617177488,0.8763394523409777,0.3633806960070241,1.1725931587593814,-0.262416026065559,1.0158263085368102,0.8885628188223385,1.4276043597399506,-0.5472920201528252,0.0742700907561955,-3.949971197085059,-0.6374233268804882,1.744604158767867,1.2554859413992447,1.8208149268819347,1.3339459079380749,4.846622944294866,1.3962991598411485,15,Peanut,chocolate,1.0,6,strange cluster 6,0
73613,159.0,0.0,7.5,1.25,2.5,0.762,11.0,6.25,170.0,-0.6404891956427227,-0.8595084842918489,-2.174981237325089,-1.172781757941142,-1.3857345237621714,-0.4705591622401199,-1.9611155179455384,-0.8736957344465935,-0.8748280351375517,-0.2097431450775509,-3.0115690170486733,0.2888377361983035,-0.5309623444522873,-1.3430168984143656,-0.5135364989243706,-1.3170257062731416,-0.3363809452526468,-1.2188450334299354,18,Artichoke Hearts,tomato sauce,0.9999,1,beans & peas,0
22897,343.0,5.88,5.88,0.0,2.35,0.7772399999999999,15.0,5.88,357.47,-0.7306207005339505,-0.9253753399802148,-0.9100493030660748,-0.0040202858329771,-1.4148887737427818,-0.5091363366313865,-2.5559505131365374,-1.354063575545146,-0.9131610772301908,-0.2429825167069251,-2.9960872640652765,0.304119185114128,-0.2458739534823727,-1.017470274096902,-0.2259435227243087,-0.9904250034292902,-0.1476533606232424,-1.123620361102562,4,Artichoke Hearts,creams & dips,0.6948,1,beans & peas,0
305658,271.0,0.0,15.3,15.2,0.4,0.0,16.0,0.1000000000000014,266.90000000000003,-0.2277688210310287,-0.557898149625812,-2.174981237325089,-1.172781757941142,-1.9105662130082468,-1.1650213286678026,-0.1858097665297463,0.5599788105818423,-1.937004994809101,-1.1307787000788383,-4.552555808837864,-1.2322116542642032,-0.353511685022348,-1.1403833819678086,-0.3607142981165369,-1.1434754379270125,-0.0989720615626007,-1.0990576520495992,19,Peach,sweet drinks,1.0,2,ice cream,0
20457,1569.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,1700.0,3.627067673624416,2.259162981242183,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,1.6635189207754832,2.0534316776532977,-1.9763648948769852,-1.1649084814431685,-4.552555808837864,-1.2322116542642032,1.223630987003353,0.6605790184940686,1.3540247855426002,0.8038425992399031,5.05378770955408,1.5008265235984033,12,Lemon,strange cluster 12,1.0,7,gummy bears & fruit snacks,0
185236,1883.0,31.6,23.0,1.0,22.9,0.0,78.0,22.0,1949.5,0.158789349927973,-0.2754067911109126,0.525581027589227,1.32246169569967,0.2215541837303127,1.6562201857893633,-2.0542380768298187,-0.9488982409071473,0.1427333357184436,0.6726053124186748,-4.552555808837864,-1.2322116542642032,1.5411535118750792,1.0231626570809405,1.6021459478255038,1.0856177213682583,3.5650263692429807,0.749654875409472,6,Chia,strange cluster 6,0.841,0,nuts and seeds,1
30351,222.0,0.0,9.41,2.35,3.53,0.04572,13.0,7.0600000000000005,219.98,-0.5366223414212513,-0.7836040255116867,-2.174981237325089,-1.172781757941142,-1.2063431665483837,-0.2331868519894752,-1.6326383529969728,-0.6084291179022023,-0.7954581492992412,-0.1409198796246059,-4.3512632081097085,-1.0335233921236284,-0.4294740136936721,-1.227125881689072,-0.4334534171921723,-1.226080540903585,-0.2432786387740196,-1.171869194446148,18,Brussels Sprouts,tomato sauce,0.9786,1,beans & peas,0
25392,222.0,0.0,9.41,3.53,3.53,0.07366,13.0,5.880000000000001,219.98,-0.5366223414212513,-0.7836040255116867,-2.174981237325089,-1.172781757941142,-1.2063431665483837,-0.2331868519894752,-1.3713844216063522,-0.397449622722493,-0.9131610772301908,-0.2429825167069251,-4.245884075298975,-0.9295076623436676,-0.4294740136936721,-1.227125881689072,-0.4334534171921723,-1.226080540903585,-0.2432786387740196,-1.171869194446148,18,Brussels Sprouts,tomato sauce,0.9824,1,beans & peas,0
